,237,236,161,162,142,230,170,239,186,68
237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,0.0,0.0,1.3035043785527731,0.7003660066926939,1.6476326851440484,1.917103497276388,0.0,1.4019105351170569,0.0,0.0
161,0.0,1.3035043785527731,0.0,0.671113220503292,0.9247081874602164,0.7188915956151035,0.960826722936449,1.2365769765156394,0.984205066547366,1.7720399411393737
162,0.0,0.7003660066926939,0.671113220503292,0.0,1.28009180720487,0.9221069969411112,0.7767435493549355,1.9333333333333331,1.0860702098450676,0.0
142,0.0,1.6476326851440484,0.9247081874602164,1.28009180720487,0.0,1.047669833371032,1.434407962771458,0.7373456828495059,1.2302778415614235,1.131134737188451
230,0.0,1.917103497276388,0.7188915956151035,0.9221069969411112,1.047669833371032,0.0,1.1581080131503,1.4920642386235727,0.7542011937691077,1.3669734356324943
170,0.0,0.0,0.960826722936449,0.7767435493549355,1.434407962771458,1.1581080131503,0.0,2.592581822759316,0.6480759469874988,1.154190368910166
239,0.0,1.4019105351170569,1.2365769765156394,1.9333333333333331,0.7373456828495059,1.4920642386235727,2.592581822759316,0.0,2.307591093117409,1.89278011344678
186,0.0,0.0,0.984205066547366,1.0860702098450676,1.2302778415614235,0.7542011937691077,0.6480759469874988,2.307591093117409,0.0,0.6718272560602974
68,0.0,0.0,1.7720399411393737,0.0,1.131134737188451,1.3669734356324943,1.154190368910166,1.89278011344678,0.6718272560602974,0.0
